county,precinct,office,district,candidate,party,votes,absentee_by_mail,election_day,advance_in_person,provisional
Camden,St. Marys,Lieutenant Governor,,Burt Jones,Rep,849,17,426,406,0
Camden,South St. Marys,Lieutenant Governor,,Burt Jones,Rep,828,33,337,458,0
Camden,Mush Bluff,Lieutenant Governor,,Burt Jones,Rep,983,18,448,517,0
Camden,West St. Marys,Lieutenant Governor,,Burt Jones,Rep,1671,79,507,1085,0
Camden,Tarboro,Lieutenant Governor,,Charlie Bailey,Dem,137,30,58,48,1
Camden,Waverly,Lieutenant Governor,,Charlie Bailey,Dem,272,52,107,113,0
Camden,Woodbine,Lieutenant Governor,,Charlie Bailey,Dem,358,60,99,199,0
Camden,Browntown,Lieutenant Governor,,Charlie Bailey,Dem,44,7,15,22,0
Camden,Harriets Bluff,Lieutenant Governor,,Charlie Bailey,Dem,189,11,58,120,0
Camden,West Kingsland,Lieutenant Governor,,Charlie Bailey,Dem,298,27,80,191,0
Camden,North Kingsland,Lieutenant Governor,,Charlie Bailey,Dem,495,62,141,292,0
Camden,Kingsland,Lieutenant Governor,,Charlie Bailey,Dem,314,22,113,179,0
Camden,East Kingsland,Lieutenant Governor,,Charlie Bailey,Dem,1105,100,247,758,0
Camden,North St. Marys,Lieutenant Governor,,Charlie Bailey,Dem,215,21,84,110,0
Camden,St. Marys,Lieutenant Governor,,Charlie Bailey,Dem,533,53,169,311,0
Camden,South St. Marys,Lieutenant Governor,,Charlie Bailey,Dem,399,69,108,222,0
Camden,Mush Bluff,Lieutenant Governor,,Charlie Bailey,Dem,395,36,119,240,0
Camden,West St. Marys,Lieutenant Governor,,Charlie Bailey,Dem,513,56,122,335,0
Camden,Tarboro,Lieutenant Governor,,Ryan Graham,L,5,0,1,4,0
Camden,Waverly,Lieutenant Governor,,Ryan Graham,L,20,3,11,6,0
Camden,Woodbine,Lieutenant Governor,,Ryan Graham,L,16,0,10,6,0
Camden,Browntown,Lieutenant Governor,,Ryan Graham,L,6,0,5,1,0
Camden,Harriets Bluff,Lieutenant Governor,,Ryan Graham,L,31,3,19,9,0
Camden,West Kingsland,Lieutenant Governor,,Ryan Graham,L,36,0,20,16,0
Camden,North Kingsland,Lieutenant Governor,,Ryan Graham,L,23,1,14,8,0
Camden,Kingsland,Lieutenant Governor,,Ryan Graham,L,24,1,13,10,0
Camden,East Kingsland,Lieutenant Governor,,Ryan Graham,L,82,2,38,42,0
Camden,North St. Marys,Lieutenant Governor,,Ryan Graham,L,15,2,12,1,0
Camden,St. Marys,Lieutenant Governor,,Ryan Graham,L,49,3,29,17,0
Camden,South St. Marys,Lieutenant Governor,,Ryan Graham,L,18,3,8,7,0
Camden,Mush Bluff,Lieutenant Governor,,Ryan Graham,L,43,3,22,18,0
Camden,West St. Marys,Lieutenant Governor,,Ryan Graham,L,27,0,11,16,0
Camden,Tarboro,Secretary of State,,Brad Raffensperger,Rep,411,7,241,163,0
Camden,Waverly,Secretary of State,,Brad Raffensperger,Rep,802,32,408,361,1
Camden,Woodbine,Secretary of State,,Brad Raffensperger,Rep,680,18,343,319,0
Camden,Browntown,Secretary of State,,Brad Raffensperger,Rep,279,5,162,112,0
Camden,Harriets Bluff,Secretary of State,,Brad Raffensperger,Rep,879,26,428,425,0
Camden,West Kingsland,Secretary of State,,Brad Raffensperger,Rep,980,30,370,580,0
Camden,North Kingsland,Secretary of State,,Brad Raffensperger,Rep,521,9,207,305,0
Camden,Kingsland,Secretary of State,,Brad Raffensperger,Rep,536,10,209,317,0
Camden,East Kingsland,Secretary of State,,Brad Raffensperger,Rep,2395,77,820,1497,1
Camden,North St. Marys,Secretary of State,,Brad Raffensperger,Rep,348,16,168,164,0
Camden,St. Marys,Secretary of State,,Brad Raffensperger,Rep,870,18,426,426,0
Camden,South St. Marys,Secretary of State,,Brad Raffensperger,Rep,866,40,345,481,0
Camden,Mush Bluff,Secretary of State,,Brad Raffensperger,Rep,994,19,445,530,0
Camden,West St. Marys,Secretary of State,,Brad Raffensperger,Rep,1730,93,505,1132,0
Camden,Tarboro,Secretary of State,,Bee Nguyen,Dem,124,29,55,39,1
Camden,Waverly,Secretary of State,,Bee Nguyen,Dem,251,49,96,106,0
Camden,Woodbine,Secretary of State,,Bee Nguyen,Dem,335,58,97,180,0
Camden,Browntown,Secretary of State,,Bee Nguyen,Dem,41,7,13,21,0
Camden,Harriets Bluff,Secretary of State,,Bee Nguyen,Dem,174,10,60,104,0
Camden,West Kingsland,Secretary of State,,Bee Nguyen,Dem,275,15,82,178,0
Camden,North Kingsland,Secretary of State,,Bee Nguyen,Dem,469,55,138,276,0
Camden,Kingsland,Secretary of State,,Bee Nguyen,Dem,306,23,115,168,0
Camden,East Kingsland,Secretary of State,,Bee Nguyen,Dem,1029,88,239,702,0
Camden,North St. Marys,Secretary of State,,Bee Nguyen,Dem,205,20,82,103,0
Camden,St. Marys,Secretary of State,,Bee Nguyen,Dem,508,52,168,288,0
Camden,South St. Marys,Secretary of State,,Bee Nguyen,Dem,344,60,92,192,0
Camden,Mush Bluff,Secretary of State,,Bee Nguyen,Dem,366,35,111,220,0
Camden,West St. Marys,Secretary of State,,Bee Nguyen,Dem,410,38,112,260,0
Camden,Tarboro,Secretary of State,,Ted Metz,L,14,0,9,5,0
Camden,Waverly,Secretary of State,,Ted Metz,L,37,4,17,16,0
Camden,Woodbine,Secretary of State,,Ted Metz,L,25,0,14,11,0
Camden,Browntown,Secretary of State,,Ted Metz,L,10,0,6,4,0
Camden,Harriets Bluff,Secretary of State,,Ted Metz,L,42,1,28,13,0
Camden,West Kingsland,Secretary of State,,Ted Metz,L,42,1,25,16,0
Camden,North Kingsland,Secretary of State,,Ted Metz,L,42,3,30,9,0
Camden,Kingsland,Secretary of State,,Ted Metz,L,25,0,15,10,0
Camden,East Kingsland,Secretary of State,,Ted Metz,L,123,2,43,77,1
Camden,North St. Marys,Secretary of State,,Ted Metz,L,30,5,21,4,0
Camden,St. Marys,Secretary of State,,Ted Metz,L,49,1,30,18,0
Camden,South St. Marys,Secretary of State,,Ted Metz,L,39,6,15,18,0
Camden,Mush Bluff,Secretary of State,,Ted Metz,L,60,3,33,24,0
Camden,West St. Marys,Secretary of State,,Ted Metz,L,67,3,22,42,0
Camden,Tarboro,Attorney General,,Chris Carr,Rep,410,6,249,155,0
Camden,Waverly,Attorney General,,Chris Carr,Rep,808,29,409,369,1
Camden,Woodbine,Attorney General,,Chris Carr,Rep,676,16,349,311,0
Camden,Browntown,Attorney General,,Chris Carr,Rep,285,5,165,115,0
Camden,Harriets Bluff,Attorney General,,Chris Carr,Rep,872,24,439,409,0
Camden,West Kingsland,Attorney General,,Chris Carr,Rep,971,22,377,572,0
Camden,North Kingsland,Attorney General,,Chris Carr,Rep,529,8,222,299,0
Camden,Kingsland,Attorney General,,Chris Carr,Rep,529,11,210,308,0
Camden,East Kingsland,Attorney General,,Chris Carr,Rep,2374,69,830,1473,2
Camden,North St. Marys,Attorney General,,Chris Carr,Rep,346,18,171,157,0
Camden,St. Marys,Attorney General,,Chris Carr,Rep,851,18,422,411,0
Camden,South St. Marys,Attorney General,,Chris Carr,Rep,839,35,342,462,0
Camden,Mush Bluff,Attorney General,,Chris Carr,Rep,982,20,448,514,0
Camden,West St. Marys,Attorney General,,Chris Carr,Rep,1680,82,503,1095,0
Camden,Tarboro,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,138,29,58,50,1
Camden,Waverly,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,270,52,107,111,0
Camden,Woodbine,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,364,62,100,202,0
Camden,Browntown,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,43,7,15,21,0
Camden,Harriets Bluff,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,205,13,66,126,0
Camden,West Kingsland,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,300,23,83,194,0
Camden,North Kingsland,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,504,61,149,294,0
Camden,Kingsland,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,323,22,117,184,0
Camden,East Kingsland,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,1110,97,251,762,0
Camden,North St. Marys,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,221,22,90,109,0
Camden,St. Marys,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,549,54,187,308,0
Camden,South St. Marys,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,386,67,104,215,0
Camden,Mush Bluff,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,411,37,125,249,0
Camden,West St. Marys,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,513,53,125,335,0
Camden,Tarboro,Attorney General,,Martin Cowen,L,8,0,4,4,0
Camden,Waverly,Attorney General,,Martin Cowen,L,14,2,7,5,0
Camden,Woodbine,Attorney General,,Martin Cowen,L,18,0,11,7,0
Camden,Browntown,Attorney General,,Martin Cowen,L,6,0,3,3,0
Camden,Harriets Bluff,Attorney General,,Martin Cowen,L,21,0,13,8,0
Camden,West Kingsland,Attorney General,,Martin Cowen,L,34,1,20,13,0
Camden,North Kingsland,Attorney General,,Martin Cowen,L,13,0,9,4,0
Camden,Kingsland,Attorney General,,Martin Cowen,L,18,0,12,6,0
Camden,East Kingsland,Attorney General,,Martin Cowen,L,67,0,28,39,0
Camden,North St. Marys,Attorney General,,Martin Cowen,L,20,1,12,7,0
Camden,St. Marys,Attorney General,,Martin Cowen,L,33,1,18,14,0
Camden,South St. Marys,Attorney General,,Martin Cowen,L,22,3,8,11,0
Camden,Mush Bluff,Attorney General,,Martin Cowen,L,26,1,16,9,0
Camden,West St. Marys,Attorney General,,Martin Cowen,L,24,0,12,12,0
Camden,Tarboro,Commissioner of Agriculture,,Tyler Harper,Rep,419,7,253,159,0
Camden,Waverly,Commissioner of Agriculture,,Tyler Harper,Rep,809,29,406,373,1
Camden,Woodbine,Commissioner of Agriculture,,Tyler Harper,Rep,676,18,350,308,0
Camden,Browntown,Commissioner of Agriculture,,Tyler Harper,Rep,285,5,165,115,0
Camden,Harriets Bluff,Commissioner of Agriculture,,Tyler Harper,Rep,873,23,438,412,0
Camden,West Kingsland,Commissioner of Agriculture,,Tyler Harper,Rep,973,22,379,572,0
Camden,North Kingsland,Commissioner of Agriculture,,Tyler Harper,Rep,513,6,217,290,0
Camden,Kingsland,Commissioner of Agriculture,,Tyler Harper,Rep,536,11,218,307,0
Camden,East Kingsland,Commissioner of Agriculture,,Tyler Harper,Rep,2360,65,824,1469,2
Camden,North St. Marys,Commissioner of Agriculture,,Tyler Harper,Rep,353,20,173,160,0
Camden,St. Marys,Commissioner of Agriculture,,Tyler Harper,Rep,847,19,425,403,0
Camden,South St. Marys,Commissioner of Agriculture,,Tyler Harper,Rep,833,36,340,457,0
Camden,Mush Bluff,Commissioner of Agriculture,,Tyler Harper,Rep,988,20,445,523,0
Camden,West St. Marys,Commissioner of Agriculture,,Tyler Harper,Rep,1671,83,500,1088,0
Camden,Tarboro,Commissioner of Agriculture,,Nakita Hemingway,Dem,127,28,52,46,1
Camden,Waverly,Commissioner of Agriculture,,Nakita Hemingway,Dem,262,52,104,106,0
Camden,Woodbine,Commissioner of Agriculture,,Nakita Hemingway,Dem,356,60,100,196,0
Camden,Browntown,Commissioner of Agriculture,,Nakita Hemingway,Dem,40,7,12,21,0
Camden,Harriets Bluff,Commissioner of Agriculture,,Nakita Hemingway,Dem,188,14,60,114,0
Camden,West Kingsland,Commissioner of Agriculture,,Nakita Hemingway,Dem,290,23,79,188,0
Camden,North Kingsland,Commissioner of Agriculture,,Nakita Hemingway,Dem,491,60,144,287,0
Camden,Kingsland,Commissioner of Agriculture,,Nakita Hemingway,Dem,310,22,111,177,0
Camden,East Kingsland,Commissioner of Agriculture,,Nakita Hemingway,Dem,1104,99,248,757,0
Camden,North St. Marys,Commissioner of Agriculture,,Nakita Hemingway,Dem,212,20,85,107,0
Camden,St. Marys,Commissioner of Agriculture,,Nakita Hemingway,Dem,531,51,177,303,0
Camden,South St. Marys,Commissioner of Agriculture,,Nakita Hemingway,Dem,379,61,103,215,0
Camden,Mush Bluff,Commissioner of Agriculture,,Nakita Hemingway,Dem,387,34,117,236,0
Camden,West St. Marys,Commissioner of Agriculture,,Nakita Hemingway,Dem,489,48,124,317,0
Camden,Tarboro,Commissioner of Agriculture,,David Raudabaugh,L,8,1,3,4,0
Camden,Waverly,Commissioner of Agriculture,,David Raudabaugh,L,17,1,11,5,0
Camden,Woodbine,Commissioner of Agriculture,,David Raudabaugh,L,21,0,9,12,0
Camden,Browntown,Commissioner of Agriculture,,David Raudabaugh,L,9,0,6,3,0
Camden,Harriets Bluff,Commissioner of Agriculture,,David Raudabaugh,L,32,0,20,12,0
Camden,West Kingsland,Commissioner of Agriculture,,David Raudabaugh,L,39,0,20,19,0
Camden,North Kingsland,Commissioner of Agriculture,,David Raudabaugh,L,35,3,17,15,0
Camden,Kingsland,Commissioner of Agriculture,,David Raudabaugh,L,22,0,10,12,0
Camden,East Kingsland,Commissioner of Agriculture,,David Raudabaugh,L,83,2,30,51,0
Camden,North St. Marys,Commissioner of Agriculture,,David Raudabaugh,L,20,1,13,6,0
Camden,St. Marys,Commissioner of Agriculture,,David Raudabaugh,L,49,3,24,22,0
Camden,South St. Marys,Commissioner of Agriculture,,David Raudabaugh,L,25,2,10,13,0
Camden,Mush Bluff,Commissioner of Agriculture,,David Raudabaugh,L,42,3,28,11,0
Camden,West St. Marys,Commissioner of Agriculture,,David Raudabaugh,L,41,0,13,28,0
Camden,Tarboro,Commissioner of Insurance,,John King,Rep,420,7,251,162,0
Camden,Waverly,Commissioner of Insurance,,John King,Rep,823,31,415,376,1
Camden,Woodbine,Commissioner of Insurance,,John King,Rep,690,16,360,314,0
Camden,Browntown,Commissioner of Insurance,,John King,Rep,292,5,170,117,0
Camden,Harriets Bluff,Commissioner of Insurance,,John King,Rep,891,22,450,419,0
Camden,West Kingsland,Commissioner of Insurance,,John King,Rep,996,22,394,580,0
Camden,North Kingsland,Commissioner of Insurance,,John King,Rep,538,8,230,300,0
Camden,Kingsland,Commissioner of Insurance,,John King,Rep,554,11,223,320,0
Camden,East Kingsland,Commissioner of Insurance,,John King,Rep,2424,70,852,1500,2
Camden,North St. Marys,Commissioner of Insurance,,John King,Rep,364,17,184,163,0
Camden,St. Marys,Commissioner of Insurance,,John King,Rep,876,18,441,417,0
Camden,South St. Marys,Commissioner of Insurance,,John King,Rep,852,37,342,473,0
Camden,Mush Bluff,Commissioner of Insurance,,John King,Rep,1013,20,468,525,0
Camden,West St. Marys,Commissioner of Insurance,,John King,Rep,1703,81,513,1109,0
Camden,Tarboro,Commissioner of Insurance,,Janice Laws Robinson,Dem,130,27,56,46,1
Camden,Waverly,Commissioner of Insurance,,Janice Laws Robinson,Dem,267,51,107,109,0
Camden,Woodbine,Commissioner of Insurance,,Janice Laws Robinson,Dem,360,61,99,200,0
Camden,Browntown,Commissioner of Insurance,,Janice Laws Robinson,Dem,42,7,13,22,0
Camden,Harriets Bluff,Commissioner of Insurance,,Janice Laws Robinson,Dem,200,15,64,121,0
Camden,West Kingsland,Commissioner of Insurance,,Janice Laws Robinson,Dem,300,24,86,190,0
Camden,North Kingsland,Commissioner of Insurance,,Janice Laws Robinson,Dem,502,60,146,296,0
Camden,Kingsland,Commissioner of Insurance,,Janice Laws Robinson,Dem,315,22,116,177,0
Camden,East Kingsland,Commissioner of Insurance,,Janice Laws Robinson,Dem,1117,95,255,767,0
Camden,North St. Marys,Commissioner of Insurance,,Janice Laws Robinson,Dem,219,22,89,108,0
Camden,St. Marys,Commissioner of Insurance,,Janice Laws Robinson,Dem,548,55,182,311,0
Camden,South St. Marys,Commissioner of Insurance,,Janice Laws Robinson,Dem,384,64,108,212,0
Camden,Mush Bluff,Commissioner of Insurance,,Janice Laws Robinson,Dem,403,37,120,246,0
Camden,West St. Marys,Commissioner of Insurance,,Janice Laws Robinson,Dem,498,49,122,327,0
Camden,Tarboro,Commissioner of Labor,,Bruce Thompson,Rep,416,7,249,160,0
Camden,Waverly,Commissioner of Labor,,Bruce Thompson,Rep,806,28,404,373,1
Camden,Woodbine,Commissioner of Labor,,Bruce Thompson,Rep,667,17,344,306,0
Camden,Browntown,Commissioner of Labor,,Bruce Thompson,Rep,284,5,164,115,0
Camden,Harriets Bluff,Commissioner of Labor,,Bruce Thompson,Rep,867,23,439,405,0
Camden,West Kingsland,Commissioner of Labor,,Bruce Thompson,Rep,976,23,382,571,0
Camden,North Kingsland,Commissioner of Labor,,Bruce Thompson,Rep,524,7,222,295,0
Camden,Kingsland,Commissioner of Labor,,Bruce Thompson,Rep,534,11,212,311,0
Camden,East Kingsland,Commissioner of Labor,,Bruce Thompson,Rep,2357,65,827,1463,2
Camden,North St. Marys,Commissioner of Labor,,Bruce Thompson,Rep,341,18,169,154,0
Camden,St. Marys,Commissioner of Labor,,Bruce Thompson,Rep,844,17,423,404,0
Camden,South St. Marys,Commissioner of Labor,,Bruce Thompson,Rep,829,34,338,457,0
Camden,Mush Bluff,Commissioner of Labor,,Bruce Thompson,Rep,977,19,443,515,0
Camden,West St. Marys,Commissioner of Labor,,Bruce Thompson,Rep,1649,81,499,1069,0
Camden,Tarboro,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,135,28,61,45,1
Camden,Waverly,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,258,50,102,106,0
Camden,Woodbine,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,361,60,100,201,0
Camden,Browntown,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,41,7,11,23,0
Camden,Harriets Bluff,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,189,12,57,120,0
Camden,West Kingsland,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,286,23,78,185,0
Camden,North Kingsland,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,486,59,138,289,0
Camden,Kingsland,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,305,21,109,175,0
Camden,East Kingsland,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,1080,96,242,742,0
Camden,North St. Marys,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,216,22,87,107,0
Camden,St. Marys,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,509,52,162,295,0
Camden,South St. Marys,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,389,66,107,216,0
Camden,Mush Bluff,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,390,35,117,238,0
Camden,West St. Marys,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,500,49,125,326,0
Camden,Tarboro,Commissioner of Labor,,Emily Anderson,L,6,1,1,4,0
Camden,Waverly,Commissioner of Labor,,Emily Anderson,L,17,3,12,2,0
Camden,Woodbine,Commissioner of Labor,,Emily Anderson,L,24,0,13,11,0
Camden,Browntown,Commissioner of Labor,,Emily Anderson,L,9,0,8,1,0
Camden,Harriets Bluff,Commissioner of Labor,,Emily Anderson,L,32,0,18,14,0
Camden,West Kingsland,Commissioner of Labor,,Emily Anderson,L,37,0,19,18,0
Camden,North Kingsland,Commissioner of Labor,,Emily Anderson,L,32,3,19,10,0
Camden,Kingsland,Commissioner of Labor,,Emily Anderson,L,31,0,19,12,0
Camden,East Kingsland,Commissioner of Labor,,Emily Anderson,L,97,3,35,59,0
Camden,North St. Marys,Commissioner of Labor,,Emily Anderson,L,30,1,17,12,0
Camden,St. Marys,Commissioner of Labor,,Emily Anderson,L,74,2,38,34,0
Camden,South St. Marys,Commissioner of Labor,,Emily Anderson,L,18,0,7,11,0
Camden,Mush Bluff,Commissioner of Labor,,Emily Anderson,L,48,3,29,16,0
Camden,West St. Marys,Commissioner of Labor,,Emily Anderson,L,45,1,13,31,0
Camden,Tarboro,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,418,8,251,159,0
Camden,Waverly,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,823,32,416,374,1
Camden,Woodbine,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,678,16,347,315,0
Camden,Browntown,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,286,5,166,115,0
Camden,Harriets Bluff,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,882,23,445,414,0
Camden,West Kingsland,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,996,22,393,581,0
Camden,North Kingsland,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,545,8,237,300,0
Camden,Kingsland,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,550,14,217,319,0
Camden,East Kingsland,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,2394,69,843,1480,2
Camden,North St. Marys,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,355,21,176,158,0
Camden,St. Marys,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,871,19,436,416,0
Camden,South St. Marys,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,834,33,342,459,0
Camden,Mush Bluff,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,1005,22,463,520,0
Camden,West St. Marys,U.S. House,,"Earl L. """"Buddy"""" Carter ",Rep,1672,78,514,1080,0
Camden,Tarboro,U.S. House,,Wade Herring,Dem,132,27,55,49,1
Camden,Waverly,U.S. House,,Wade Herring,Dem,268,52,105,111,0
Camden,Woodbine,U.S. House,,Wade Herring,Dem,373,61,109,203,0
Camden,Browntown,U.S. House,,Wade Herring,Dem,45,5,17,23,0
Camden,Harriets Bluff,U.S. House,,Wade Herring,Dem,215,13,71,131,0
Camden,West Kingsland,U.S. House,,Wade Herring,Dem,313,24,90,199,0
Camden,North Kingsland,U.S. House,,Wade Herring,Dem,504,61,144,299,0
Camden,Kingsland,U.S. House,,Wade Herring,Dem,318,19,121,178,0
Camden,East Kingsland,U.S. House,,Wade Herring,Dem,1140,97,260,783,0
Camden,North St. Marys,U.S. House,,Wade Herring,Dem,232,20,96,116,0
Camden,St. Marys,U.S. House,,Wade Herring,Dem,554,54,184,316,0
Camden,South St. Marys,U.S. House,,Wade Herring,Dem,409,71,108,230,0
Camden,Mush Bluff,U.S. House,,Wade Herring,Dem,412,35,125,252,0
Camden,West St. Marys,U.S. House,,Wade Herring,Dem,542,60,127,355,0
Camden,Tarboro,State Senate,,Mike Hodges,Rep,440,12,262,166,0
Camden,Waverly,State Senate,,Mike Hodges,Rep,901,34,457,409,1
Camden,Woodbine,State Senate,,Mike Hodges,Rep,795,26,397,372,0
Camden,Browntown,State Senate,,Mike Hodges,Rep,299,5,174,120,0
Camden,Harriets Bluff,State Senate,,Mike Hodges,Rep,966,27,475,464,0
Camden,West Kingsland,State Senate,,Mike Hodges,Rep,1135,29,449,657,0
Camden,North Kingsland,State Senate,,Mike Hodges,Rep,694,28,289,377,0
Camden,Kingsland,State Senate,,Mike Hodges,Rep,705,20,290,395,0
Camden,East Kingsland,State Senate,,Mike Hodges,Rep,2885,96,975,1812,2
Camden,North St. Marys,State Senate,,Mike Hodges,Rep,449,28,225,196,0
Camden,St. Marys,State Senate,,Mike Hodges,Rep,1103,35,531,537,0
Camden,South St. Marys,State Senate,,Mike Hodges,Rep,979,53,387,539,0
Camden,Mush Bluff,State Senate,,Mike Hodges,Rep,1173,32,531,610,0
Camden,West St. Marys,State Senate,,Mike Hodges,Rep,1865,85,577,1203,0
Cherokee,Air Acres,U.S. Senate,,Herschel Junior Walker,Rep,1125,64,584,477,0
Cherokee,Arnold Mill,U.S. Senate,,Herschel Junior Walker,Rep,2249,93,948,1208,0
Cherokee,Avery,U.S. Senate,,Herschel Junior Walker,Rep,2083,83,731,1269,0
Cherokee,Ball Ground,U.S. Senate,,Herschel Junior Walker,Rep,2085,31,735,1319,0
Cherokee,Bascomb,U.S. Senate,,Herschel Junior Walker,Rep,1710,73,703,934,0
Cherokee,Bells,U.S. Senate,,Herschel Junior Walker,Rep,1678,50,683,945,0
Cherokee,Booth,U.S. Senate,,Herschel Junior Walker,Rep,1612,68,574,970,0
Cherokee,Bradshaw,U.S. Senate,,Herschel Junior Walker,Rep,2190,108,742,1340,0
Cherokee,Bridgemill,U.S. Senate,,Herschel Junior Walker,Rep,2340,108,852,1380,0
Cherokee,Canton,U.S. Senate,,Herschel Junior Walker,Rep,3223,205,888,2128,2
Cherokee,Carmel,U.S. Senate,,Herschel Junior Walker,Rep,1335,65,599,668,3
Cherokee,Clayton,U.S. Senate,,Herschel Junior Walker,Rep,2641,107,908,1625,1
Cherokee,Conns Creek,U.S. Senate,,Herschel Junior Walker,Rep,588,11,312,265,0
Cherokee,Deer Run,U.S. Senate,,Herschel Junior Walker,Rep,1108,32,645,431,0
Cherokee,Dixie,U.S. Senate,,Herschel Junior Walker,Rep,1658,55,718,885,0
Cherokee,Freehome,U.S. Senate,,Herschel Junior Walker,Rep,3007,153,1107,1747,0
